review,sentiment
first picture is the image of my order and the second picture yung dumating different color seller hanubayan kaya may stain na tuloy ang isang light order ng dahil sa red color,1
mali binigay sakin. 210cm ang tripod na inorder q. e kita naman sa picture na iba dun sa naunang naorder ko!nasa right side ung old purchased q kahit sa ring ligh bulb at switch an. iba ang laki nung bulb nasa right side ang old purchase q,1
hina ng hanging wala pa 20 minutes no bat na.. sayang lng pera,1
black yung dineliver . black white yung order ko tas may konting sira . excited pa naman ako magkabit mali namang kulay yung dumating ayss,1
lets see ok namn at gumagana kaso wla manlng bubble wrap kaya d ko alam kung tatagal.nagmesage pa nmn ako kay seller na pls secure the item dahil delikado..pero box at plastik lng wlang kaht ano na pedeng makasecure at wla din reminder na fragile or handle with care..,4
sorry seller pero ekiss po ako sainyo kasi binigyan nyo po ako ng product na ipods na 1min lng gagamitin lowbat na agad kahit halos isang oras kona in chargenext time po seller paki ayus nmn po mura nga pero mapapamura ka nmn sa product sorry seller sinabi ko lng,1
bakit ganun ung suction d effective nakailang pasada na ako andun pa rin ung dumi. hindi effective hayyysss,1
"ok na sana fast delivery naman kaso may damage and ang dali ma lowbat as in wala pa na abot ng 1 hour na lowbat na agad and hindi matibay, im disappointed ordering this",1
lupet ng design ng mouse pad kaso medyo manipis sya pero ok narin at sana next time lagay nyo muna sa pouch or box para ma excite naman kami habang binubuksan yung item kahit alam namin na posibleng walang kwenta yung nasa loob hindi yung direct shopee bag lang,1
"real review ba? eto. im quite disappointed sa item kasi parang gamit na sya, madumi sya at may sticker something na natorn which is makikita nyo sa mga pics. may konting opening din sa gilid and im not sure kung nabasag ba to nung dineliver",1
waste of money item is deffective. poor packaging kasi kaya may possibility talaga na masira sya.,1
4/10 nabudol ako akala ko same sa picture yung design mas maganda pa yung sa miniso sayang lang ang bili ko ₱235.00 pa naman. pangit yung quality basag yung sound. not happy mukhang 1 month lang tatagal sa akin. yung quality ng charging pod parang 3-5 laglagan masisira agad eh.,1
"so bad pang 3rd ko nang order to pero now lang ako nadismaya, mali na yung kulay mali pa yung liter nya, 2l inorder ko na black pero ito yung dumating, sobrang nakaka dismaya talaga, naki order lang sakin yung bayaw ko",1
madaya si seller iba inorder iba pinadala.. d nag rereply sa chat.. nag bbyad ng tama pero maling items pindala.. kung walang stock d nag sasabi...,1
ang tagal dumating halos two weeks ako nag antay bago maideliver,1
"2 star only, paulit ulit nalang ang item sa mystery pouch na toh, okay naman dahil ang real price nyan ay mahal kesa sa mystery pouch na toh thank you parin sa seller pero sana ibahin nyo rin po minsan.",1
10/10 ang ganda sana kaya lang ang liit liit..tz di pa magkatugma tugma yung design..sana conect conect nmn yung design..nhihirapan kaming pagdikit dikitin..sus me.. iba yung sa advertisment na picture nila kasaya sa personal..i know my nakaindicate dun na size nung products nila but sana palitan nila yun..its a prank,4
"para saan pang pwedeng makamapili ng kulay, kung ibang kulay din naman pala papadala!!! nagnote pa ako ah na kung pwede icheck muna bago ship pero hindi ata marunong magbasa itong seller na 'to or sadyang color blind? naging seller ka pa kung hindi ka naman marunong sumunod sa instruction!!!",1
dalawa ang inorder ko. isang white and isang pink. kaso itong pink sira. paano mai cha charge? nag message ako kay seller kung pwede ba palitan. kaso di manlang ako nireplyan.,1
"pala desisyon kayo green po yung order ko hindi light green, di man lang nag message muna!",1
grbe dito...hndi po tenatae ang pera.sira yong square pants nyo...nkawalang gana dto...diyos na bahal sau ..wag na kau mag benta kong kanito lang namn item nyo..,1
"matapang na hindi kaamoy ng cloud im so disappointed po kase hindi po sya kaamoy ng cloud tapos ung amoy nya is paaang alcohol tapos katulad lang din nu vanilla lace pag pinisit mo sayo aas mamasa masa pa amoy alcohol tas pagtumagal mag aamoy cloud na, pero ung pagka",1
pangit cya.. parang nagamit na ung eyeglasses kasi nahuhulog sa taenga ko pg.nilalagay ko marami nadin akong nabili na ganyan pero d katulad ngayun as in pangit talaga.. i'm disappointed...nakakainis my gasgas pah. nextime see to it na okay ung items.. sayang pera koh,1
sobrang nakakadismaya basta maka deliver lng at kumita lng c seller hindi muna chineck kung ok ba kung gumagana ba,1
anyare bakit ganyan? very disappointed,1
"plastic so yun nga, no response from the seller . as you can see, there's a sign of usage. haven't tried to wear it pero ganyan na ichura.",1
"di gumagana na item nag request pako ng return refund wala din nangyari, apakabulok mag assist ng seller pareport sayang p397 ko",1
hindi po namin nareceive ang order na ito pero nakalagay sa shopee acct ko na na deliver na at may picture pa ang rider sa gate na d nman samin. iba ang kulay ng gate namin. sana tunawag o nagmsg muna ss amin kung d sure at inalam muna name,1
royal blue yung inorder ko kaso pag dating black. sana man lang nag update si seller na wala ng stock yung royal blue.,1
we received it na already opened and medyo madumi as if already used,1
amoy alcohol di ganto smell ng cloud s,1
"mukhang matibay, hindi ko pa nagamit, just give it a try,,, but thanks anyway coz it's free",4
i ordered 3 mystery pouch. pero yung dumating dalawa lang. so disappointing lang kasi ayaw mag reply ng seller kung may concern ka sa kanila. ka dismaya lang official store pa naman sana.,1
walang kwenta yung pinadala hindi man lang umabot sa 5h pesos yung worth ng item sana nman sa susunod kahit hindi jackpot at least aabot nman sa halaga,1
"yung isa damage at ang daming gasgas , then yung isa walang charger cord. sana kung may damage na yung item wag na iship-out, akala ko kasi okay sya kasi fully sealed naman.",1
napakaiksi nito halos di nga macover yung isang plywood compare dun sa nabili ko sa ibang shop which is umabot 10m long. sobra pa nga. buti nalang isa lang binili ko dito.will not order again!,1
sira ayaw gumana ng mouth piece hindi worth it. sira sya tapos ayaw pa ipa return test nyo muna paninda nyo bago iship . dapat no star sa product quality e . haaayyyyssstttt,1
di ako sure kung ano ba ung sinasabing mystery pouch kasi eto yung dumating sakin.. i asked the seller pero d naman ako inasikaso.. sana ng sumagot man lang si sellr to explain.. thanks,1
sira lahat ng power button also ayaw mgcharge! sayang pera,1
ang daming butas na maliliit. sana bago niyo i-deliver i-check niyo muna,1
60 maganda ang dating ng product.pro ang dali nya mag lowbat.lakas sana maka social..heheh.pro thanks sa rider ma bait.,4
"sa totoo lang ang hirap nya gamitin, hindi sya pwede pang bata, kasi sobrang selan ng sensor nya pramis, mabubuwisit ka lang sa bluetooth earphones na to",1
black order ko pero white ang dumating,1
"don't like it dko gsto yong amoy, at nagleak pa amoy prang kulob na simapay",1
looks pambalot ng tinapa sorry for my word maliit din compare sa mga naorder ko n i don’t recommend this shop,1
wala akong natanggap na product pero to rate na agad desisyon yarn di responsable si seller,1
"sira ung item nung dumating hindi nailaw ung kulay blue, meron kaso dalawa lang edi red at green lng tuloy colors na napakinabngan",1
first time kong umorder at hindi na mauulit!!! apat inorder ko tatlo lang pinadala nyo!!! ang galing nyo!!!!,1
good pag bukas ko ng parcel nayupi yung right side ng glass tapos di angkop sa inorder ko di photochromic.. i was so disappointed.,1
"mabango nman sya walang kwenta tlaga mag order sa shop na toh, i even instructed the seller na wag syang mag send ng may leak but then again all the bottles has leak non sense na naka bubble wrap pa!",1
should have at least given a mystery item worth the price i paid. binigyan lang ako ng tag 39 pesos portable game pad meron pa biak sa gilid. yung joystick di pa nagdidikit sa screen di tuloy maka function ng maayos. di ma gamit2. buti yung order ko mismo maayos,4
again it's also not matte glossy din siya and hindi maganda ang texture kasi parang sticky na ewan.,4
manloloko ang store nato bumili ako 4 pairs of slipper ang dumating 1 green&1 white lang. rerefund ko sana kaso hindi ko na nagawan picturan or videohan ang pag open ng package isang pang abala plus pinapalipasan muna namin ng ilang araw ang pagbuksan ng parcel para iwas sa cross,1
nakakainis size 42 6pcs pa pinadala at yong isa may sira pa.grabe kaka stress. hindi nyo check before nyo i shipnagbabayad ng tama panloloko ginagawa nyo.seen pa message ko.nag pm ako before nag order need ko size 38 and 40 lang.,1
hindi gumagana medj disappointing like i waited for it for 2 week then di pla gagana,1
the quality is terrible very dispointed... i was very excited to see my order pero dko inexpect na sayang lng ung binayad ko,1
wala ako masabe. unang gamit palang ng products not working na!! sana po sa susunud kung alam naman pong hindi na gumagana ang products wag napo ipa deliver!!!,1
kinabit na 3 days ago..2 days gumana ng maayos pero last night hndi na cya lumalamig..hanggang 26 na lng cya..hndi na umaakyat pa .. i thought it was good buy because its cheap and nice looking but now im disappointed kasi hndi na cya lumalamig..wala man man kahit 1 week,1
not good very disappointed super nipis ng cloth as in see through talaga sya,1
"may punit yung iba, gumamit sila ng tape para iseal ang roll kaya bumabakat sa wallpaper yung tape mark scam. fake ads. hindi totoong 10 meters ang haba. more or less 6 meters lang kada roll. seller does not responded",1
good sana kaso sira dumating siguro dapat ibubble wrap.man lang para naman secured ang product kasi nag eexpect ang customer e .,4
sira namam d macharge ayaw na gumana agad,1
ang tagal bago iship yun pala walang size 8 kaya yung pinadala size 9. hindi manlang kinansel or ininform sakin. wasted money! ang laki ng shoes.,1
worst shop ever sa lahat ng na orderan ko. ang tagal mag shipped tapos mali pa pinadala. 2 lng tama yung tatlo pa talaga ang mali. hindi responsive si seller. worst customer service.,1
wag kayo bibili sa shop na to. 2pairs ang order ko isang pair lang dmating. bayad ko na sa shopee pay pero ayaw irefund. sa halagang 70 pesos hnd nagparamdam ang shop. sana karmahin kayo lahat kyo jan. ukininam,1
disappointed. naka remarks pa correct color please. pero yun mali pa den pinadala auto palit ng color si seller without asking the buyer. kung hindi pa ako nag chat ng ilang beses hindi pa magrereply.,1
"dumating po siya na hindi po naka safety po . nakakapanghinayang po pero ok naman nailaw siya, di ko lang alam kung hanggang kelan. salamat po. pasensya na rin.",4
sa picture lang maganda ..yung payong low quality at sira pa yung order ko nde man lang nag quality check.....,1
i'm so disappointed. hindi na follow yung color na inorder ko at may damage pa yung isang bottle.,1
very disappointed bakit ganun yung dumating manipis sya tapos iba yung pagkaitsura nya kesa sa una kong binilicompare sa una kong binili maganda sa padalawang picture use ko na yan 1year ko na sya ginagamit maganda pa din kaso itong dumating saakin ngayon di ko alam bakit ganito maliit pa,1
definitely not ordering again sa shop na to! di ka nagkulang ng pag follow up pero ano pinadala nyo kulang? tapos ayaw nyo irefund!!! kakapal ng mukha. follow up ka any updates ayawag reply un pala may isa out of stock!! tapos ayaw process refund ko!!!! kapal,1
not recomended para sa mga may sensitive skin na kagaya ko. i don't know ha kasi gumagamit naman ako ng ganyan noon pero hindi sya mainit sa mata. yung ginamit ko sya mga 2 hours na ya nasa eye lashes ko and init nya na tas ambigat sa mata ,1
damaged / defective item. huwag na kayo magbenta kung sira lang din ibebenta niyo. plastics were very soft. may crack na sa likod. feet extension not that effective. “mabuay”. i won’t order again!,1
"1/10 plastic lang yung pinaka glass nya hindi tlaga sya glass, tapos palubog pa yung plastic and subrang luwag pa",1
kulang po dalawang sandal na white tapos nag request ako for refund kaso ayaw tanggapin po. sayang pa naman yun liit nalang nang kita tapos kinulangan pa.,1
kulang kulang ung pinadala saken wala po ung ice cube maker bakit nman ganun seller?,1
"order pink,green dumating..gift q p nmn s bunso q yun..nkakawalang gana umorder",1
isang xl mouse pad lang natanggap ko but i ordered 2 pouches.,1
poor quality and hindi gumagana ang airpods,1
